r1_entry,r1_name,rank,reference_entry,reference_name,similarity,significance,r1_self_significance,reference_self_significance
0x00027238,"FUN_00027238",9,0x000f97b8,"__NVIC_SystemReset",0.060742823,-7.809012610,117.578171184,11.873922398
0x00027238,"FUN_00027238",10,0x000f995c,"do_reset",0.060742823,-7.809012610,117.578171184,11.873922398
0x00027238,"FUN_00027238",11,0x000f8200,"__do_global_dtors_aux",0.058437934,-7.967125666,117.578171184,15.089155543
0x00027238,"FUN_00027238",12,0x000f9070,"cc310_bl_backend_disable",0.054726860,-8.105263914,117.578171184,13.234035506
0x0002725c,"FUN_0002725c",1,0x000f846c,"app_util_critical_region_enter",0.180393376,-1.377543325,100.290587315,47.491178901
0x0002725c,"FUN_0002725c",2,0x000f9b90,"jump_to_addr",0.143595809,-3.925001910,100.290587315,18.701983586
0x0002725c,"FUN_0002725c",3,0x000f9930,"SVC_Handler",0.137499921,-4.034967155,100.290587315,25.112414450
0x0002725c,"FUN_0002725c",4,0x000f9bdc,"nrf_bootloader_app_start_final",0.184660125,-4.381503965,100.290587315,84.043515900
0x0002725c,"FUN_0002725c",5,0x000f84b4,"app_util_critical_region_exit",0.114222124,-6.535164152,100.290587315,39.553937952
0x0002725c,"FUN_0002725c",6,0x000f8b04,"nrf_fstorage_sdh_state_handler",0.089859954,-6.671562984,100.290587315,19.529411617
0x0002725c,"FUN_0002725c",7,0x000f97b8,"__NVIC_SystemReset",0.066077548,-7.212515047,100.290587315,11.873922398
0x0002725c,"FUN_0002725c",8,0x000f995c,"do_reset",0.066077548,-7.212515047,100.290587315,11.873922398
0x0002725c,"FUN_0002725c",9,0x000f8200,"__do_global_dtors_aux",0.063570232,-7.322686595,100.290587315,15.089155543
0x0002725c,"FUN_0002725c",10,0x000f82f8,"app_sched_init",0.085920818,-7.418397023,100.290587315,32.347923690
0x0002725c,"FUN_0002725c",11,0x000f9070,"cc310_bl_backend_disable",0.059533235,-7.493279635,100.290587315,13.234035506
0x0002725c,"FUN_0002725c",12,0x000fb964,"nrf_dfu_settings_adv_name_copy",0.059092465,-7.884215770,100.290587315,16.517275992
0x000272b8,"FUN_000272b8",1,0x000f8582,"nrf_atfifo_item_alloc",0.822836325,47.778407311,55.523222678,67.340170572
0x000272b8,"FUN_000272b8",2,0x000f85f6,"nrf_atfifo_item_get",0.407069397,17.314866571,55.523222678,65.243848374
0x000272b8,"FUN_000272b8",3,0x000f853e,"nrf_atfifo_clear",0.293116025,9.338668852,55.523222678,59.146581425
0x000272b8,"FUN_000272b8",4,0x000f85d6,"nrf_atfifo_item_put",0.214248265,2.087165542,55.523222678,33.752682087
0x000272b8,"FUN_000272b8",5,0x000f864c,"nrf_atfifo_item_free",0.208173985,1.948247725,55.523222678,35.395313926
0x000272b8,"FUN_000272b8",6,0x000fa1b6,"pb_field_iter_find",0.183190351,0.594217853,55.523222678,36.710176325
0x000272b8,"FUN_000272b8",7,0x000fa110,"pb_field_iter_begin",0.165477344,-0.084008983,55.523222678,31.757283148
0x000272b8,"FUN_000272b8",8,0x000f86be,"nrf_balloc_init",0.145660570,-1.340326244,55.523222678,45.989289360
0x000272b8,"FUN_000272b8",9,0x000f8738,"nrf_balloc_free",0.134751011,-1.742747575,55.523222678,33.701848306
0x000272b8,"FUN_000272b8",10,0x000f9344,"nrf_sdh_ble_evts_poll",0.123932572,-1.807987221,55.523222678,40.977641877
0x000272b8,"FUN_000272b8",11,0x000f949c,"nrf_sdh_soc_evts_poll",0.123146839,-2.054853970,55.523222678,38.413477544
0x000272b8,"FUN_000272b8",12,0x000fd8d0,"memcmp",0.131157109,-2.155581044,55.523222678,37.212197940
0x000272f0,"FUN_000272f0",1,0x000f85d6,"nrf_atfifo_item_put",0.586078751,14.056136333,25.467203639,33.752682087
0x000272f0,"FUN_000272f0",2,0x000f864c,"nrf_atfifo_item_free",0.378251473,7.759434581,25.467203639,35.395313926
0x000272f0,"FUN_000272f0",3,0x000f85f6,"nrf_atfifo_item_get",0.314702845,5.164630412,25.467203639,65.243848374
0x000272f0,"FUN_000272f0",4,0x000fc910,"PkaSetRegsSizesTab",0.252971815,4.390034830,25.467203639,22.442562969
0x000272f0,"FUN_000272f0",5,0x000f853e,"nrf_atfifo_clear",0.281912971,4.060119287,25.467203639,59.146581425
0x000272f0,"FUN_000272f0",6,0x000f9178,"sdh_state_observer_notify",0.169972870,3.944747037,25.467203639,24.423210600
0x000272f0,"FUN_000272f0",7,0x000f930c,"nrf_sdh_evts_poll",0.169972870,3.944747037,25.467203639,24.423210600
0x000272f0,"FUN_000272f0",8,0x000f9334,"SWI2_EGU2_IRQHandler",0.169717873,3.944747037,25.467203639,24.478583622
0x000272f0,"FUN_000272f0",9,0x000f9774,"nrf_crypto_internal_swap_endian",0.184459775,3.739944195,25.467203639,26.570915745
0x000272f0,"FUN_000272f0",10,0x000fd918,"strlen",0.210945435,3.213565916,25.467203639,22.927287501
0x000272f0,"FUN_000272f0",11,0x000f8682,"nrf_atomic_u32_fetch_or",0.219758245,2.926605687,25.467203639,21.597634049
0x000272f0,"FUN_000272f0",12,0x000f869a,"nrf_atomic_u32_and",0.219758245,2.926605687,25.467203639,21.597634049
0x00027302,"FUN_00027302",1,0x000f85f6,"nrf_atfifo_item_get",0.839158409,47.759576848,55.712077014,65.243848374
0x00027302,"FUN_00027302",2,0x000f8582,"nrf_atfifo_item_alloc",0.399781891,17.543598977,55.712077014,67.340170572
0x00027302,"FUN_00027302",3,0x000f853e,"nrf_atfifo_clear",0.299863907,9.714093890,55.712077014,59.146581425
0x00027302,"FUN_00027302",4,0x000fa1b6,"pb_field_iter_find",0.244878949,3.896487789,55.712077014,36.710176325
0x00027302,"FUN_00027302",5,0x000f85d6,"nrf_atfifo_item_put",0.213840837,2.087165542,55.712077014,33.752682087
0x00027302,"FUN_00027302",6,0x000f864c,"nrf_atfifo_item_free",0.207778108,1.948247725,55.712077014,35.395313926
0x00027302,"FUN_00027302",7,0x000fa110,"pb_field_iter_begin",0.165162661,-0.084008983,55.712077014,31.757283148
0x00027302,"FUN_00027302",8,0x000fd8d0,"memcmp",0.153586657,-0.822994588,55.712077014,37.212197940
0x00027302,"FUN_00027302",9,0x000f8738,"nrf_balloc_free",0.134494760,-1.742747575,55.712077014,33.701848306
0x00027302,"FUN_00027302",10,0x000f9344,"nrf_sdh_ble_evts_poll",0.123696894,-1.807987221,55.712077014,40.977641877
0x00027302,"FUN_00027302",11,0x000f949c,"nrf_sdh_soc_evts_poll",0.122912655,-2.054853970,55.712077014,38.413477544
0x00027302,"FUN_00027302",12,0x000f86be,"nrf_balloc_init",0.124100071,-2.728547665,55.712077014,45.989289360
0x0002733c,"FUN_0002733c",1,0x000f864c,"nrf_atfifo_item_free",0.612814972,15.859074404,27.109835477,35.395313926
0x0002733c,"FUN_0002733c",2,0x000f85d6,"nrf_atfifo_item_put",0.373828438,8.177928828,27.109835477,33.752682087
0x0002733c,"FUN_0002733c",3,0x000f85f6,"nrf_atfifo_item_get",0.302204912,4.977536346,27.109835477,65.243848374
0x0002733c,"FUN_0002733c",4,0x000f9774,"nrf_crypto_internal_swap_endian",0.177134243,3.984930867,27.109835477,26.570915745
0x0002733c,"FUN_0002733c",5,0x000fc910,"PkaSetRegsSizesTab",0.242925434,3.838935459,27.109835477,22.442562969
0x0002733c,"FUN_0002733c",6,0x000f9178,"sdh_state_observer_notify",0.163222663,3.267726995,27.109835477,24.423210600
0x0002733c,"FUN_0002733c",7,0x000f930c,"nrf_sdh_evts_poll",0.163222663,3.267726995,27.109835477,24.423210600
0x0002733c,"FUN_0002733c",8,0x000f9334,"SWI2_EGU2_IRQHandler",0.162977792,3.267726995,27.109835477,24.478583622
0x0002733c,"FUN_0002733c",9,0x000fd918,"strlen",0.202568066,2.666481461,27.109835477,22.927287501
0x0002733c,"FUN_0002733c",10,0x000f8682,"nrf_atomic_u32_fetch_or",0.211030889,2.421494790,27.109835477,21.597634049
0x0002733c,"FUN_0002733c",11,0x000f869a,"nrf_atomic_u32_and",0.211030889,2.421494790,27.109835477,21.597634049
0x0002733c,"FUN_0002733c",12,0x000f975c,"nrf_crypto_internal_swap_endian_in_place",0.135475258,2.177924268,27.109835477,29.145400264
0x0002734e,"FUN_0002734e",1,0x000f853e,"nrf_atfifo_clear",0.829666205,44.345719737,53.237590799,59.146581425
0x0002734e,"FUN_0002734e",2,0x000f85f6,"nrf_atfifo_item_get",0.246412699,5.137251677,53.237590799,65.243848374
0x0002734e,"FUN_0002734e",3,0x000f8582,"nrf_atfifo_item_alloc",0.234155369,4.888627802,53.237590799,67.340170572
0x0002734e,"FUN_0002734e",4,0x000f85d6,"nrf_atfifo_item_put",0.259837725,4.724067900,53.237590799,33.752682087
0x0002734e,"FUN_0002734e",5,0x000f864c,"nrf_atfifo_item_free",0.213151854,2.704928737,53.237590799,35.395313926
0x0002734e,"FUN_0002734e",6,0x000fa1b6,"pb_field_iter_find",0.141985225,-0.720663395,53.237590799,36.710176325
0x0002734e,"FUN_0002734e",7,0x000f8738,"nrf_balloc_free",0.137973186,-1.017710105,53.237590799,33.701848306
0x0002734e,"FUN_0002734e",8,0x000fbbdc,"is_major_softdevice_update",0.122427838,-1.411539084,53.237590799,47.159693795
0x0002734e,"FUN_0002734e",9,0x000fc3d4,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0.130751319,-1.531694243,53.237590799,28.391102178
0x0002734e,"FUN_0002734e",10,0x000f86ec,"nrf_balloc_alloc",0.134911412,-1.542606943,53.237590799,61.515838206
0x0002734e,"FUN_0002734e",11,0x000fa110,"pb_field_iter_begin",0.130418073,-1.571899430,53.237590799,31.757283148
0x0002734e,"FUN_0002734e",12,0x000fbb90,"pb_decoding_callback",0.118542722,-1.805460740,53.237590799,45.326959377
0x00027380,"FUN_00027380",1,0x000f866c,"nrf_atomic_u32_fetch_store",0.948855177,19.009192751,21.597634049,20.043934639
0x00027380,"FUN_00027380",2,0x000f8682,"nrf_atomic_u32_fetch_or",0.700978438,15.425820207,21.597634049,21.597634049
0x00027380,"FUN_00027380",3,0x000f869a,"nrf_atomic_u32_and",0.700978438,15.425820207,21.597634049,21.597634049
0x00027380,"FUN_00027380",4,0x000fc910,"PkaSetRegsSizesTab",0.239129044,4.915692258,21.597634049,22.442562969
0x00027380,"FUN_00027380",5,0x000fd918,"strlen",0.235678351,4.915692258,21.597634049,22.927287501
0x00027380,"FUN_00027380",6,0x000fd908,"memset",0.152641697,3.774640268,21.597634049,20.537093130
0x00027380,"FUN_00027380",7,0x000fd808,"SaSi_HalWaitInterrupt",0.073212468,1.298977451,21.597634049,23.331570503
0x00027380,"FUN_00027380",8,0x000f82bc,"Reset_Handler",0.153081174,0.851334412,21.597634049,26.461217820
0x00027380,"FUN_00027380",9,0x000f9178,"sdh_state_observer_notify",0.116794214,0.597905423,21.597634049,24.423210600
0x00027380,"FUN_00027380",10,0x000f930c,"nrf_sdh_evts_poll",0.116794214,0.597905423,21.597634049,24.423210600
0x00027380,"FUN_00027380",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.116618996,0.597905423,21.597634049,24.478583622
0x00027380,"FUN_00027380",12,0x000f8b04,"nrf_fstorage_sdh_state_handler",0.000000000,0.470510265,21.597634049,19.529411617
0x00027398,"FUN_00027398",1,0x000f8682,"nrf_atomic_u32_fetch_or",0.953603970,20.646507567,23.151333459,21.597634049
0x00027398,"FUN_00027398",2,0x000f869a,"nrf_atomic_u32_and",0.668455821,14.496593266,23.151333459,21.597634049
0x00027398,"FUN_00027398",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.704486668,14.041738808,23.151333459,20.043934639
0x00027398,"FUN_00027398",4,0x000fc910,"PkaSetRegsSizesTab",0.228034406,5.370546716,23.151333459,22.442562969
0x00027398,"FUN_00027398",5,0x000fd918,"strlen",0.224743811,5.370546716,23.151333459,22.927287501
0x00027398,"FUN_00027398",6,0x000fd908,"memset",0.145559728,2.889212408,23.151333459,20.537093130
0x00027398,"FUN_00027398",7,0x000fd808,"SaSi_HalWaitInterrupt",0.069815700,1.753831909,23.151333459,23.331570503
0x00027398,"FUN_00027398",8,0x000f82bc,"Reset_Handler",0.145978816,1.096321083,23.151333459,26.461217820
0x00027398,"FUN_00027398",9,0x000f9178,"sdh_state_observer_notify",0.111375426,0.884865652,23.151333459,24.423210600
0x00027398,"FUN_00027398",10,0x000f930c,"nrf_sdh_evts_poll",0.111375426,0.884865652,23.151333459,24.423210600
0x00027398,"FUN_00027398",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.111208338,0.884865652,23.151333459,24.478583622
0x00027398,"FUN_00027398",12,0x000f9774,"nrf_crypto_internal_swap_endian",0.122351766,0.660076190,23.151333459,26.570915745
0x000273b2,"FUN_000273b2",1,0x000f869a,"nrf_atomic_u32_and",0.953603970,20.646507567,23.151333459,21.597634049
0x000273b2,"FUN_000273b2",2,0x000f8682,"nrf_atomic_u32_fetch_or",0.668455821,14.496593266,23.151333459,21.597634049
0x000273b2,"FUN_000273b2",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.704486668,14.041738808,23.151333459,20.043934639
0x000273b2,"FUN_000273b2",4,0x000fc910,"PkaSetRegsSizesTab",0.228034406,5.370546716,23.151333459,22.442562969
0x000273b2,"FUN_000273b2",5,0x000fd918,"strlen",0.224743811,5.370546716,23.151333459,22.927287501
0x000273b2,"FUN_000273b2",6,0x000fd908,"memset",0.145559728,2.889212408,23.151333459,20.537093130
0x000273b2,"FUN_000273b2",7,0x000fd808,"SaSi_HalWaitInterrupt",0.069815700,1.753831909,23.151333459,23.331570503
0x000273b2,"FUN_000273b2",8,0x000f82bc,"Reset_Handler",0.145978816,1.096321083,23.151333459,26.461217820
0x000273b2,"FUN_000273b2",9,0x000f9178,"sdh_state_observer_notify",0.111375426,0.884865652,23.151333459,24.423210600
0x000273b2,"FUN_000273b2",10,0x000f930c,"nrf_sdh_evts_poll",0.111375426,0.884865652,23.151333459,24.423210600
0x000273b2,"FUN_000273b2",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.111208338,0.884865652,23.151333459,24.478583622
0x000273b2,"FUN_000273b2",12,0x000f9774,"nrf_crypto_internal_swap_endian",0.122351766,0.660076190,23.151333459,26.570915745
0x000273cc,"FUN_000273cc",1,0x000f8682,"nrf_atomic_u32_fetch_or",0.668455821,14.496593266,23.151333459,21.597634049
0x000273cc,"FUN_000273cc",2,0x000f869a,"nrf_atomic_u32_and",0.668455821,14.496593266,23.151333459,21.597634049
0x000273cc,"FUN_000273cc",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.704486668,14.041738808,23.151333459,20.043934639
0x000273cc,"FUN_000273cc",4,0x000fc910,"PkaSetRegsSizesTab",0.228034406,5.370546716,23.151333459,22.442562969
0x000273cc,"FUN_000273cc",5,0x000fd918,"strlen",0.224743811,5.370546716,23.151333459,22.927287501
0x000273cc,"FUN_000273cc",6,0x000fd908,"memset",0.145559728,2.889212408,23.151333459,20.537093130
0x000273cc,"FUN_000273cc",7,0x000fd808,"SaSi_HalWaitInterrupt",0.069815700,1.753831909,23.151333459,23.331570503
0x000273cc,"FUN_000273cc",8,0x000f82bc,"Reset_Handler",0.145978816,1.096321083,23.151333459,26.461217820
0x000273cc,"FUN_000273cc",9,0x000f9178,"sdh_state_observer_notify",0.111375426,0.884865652,23.151333459,24.423210600
0x000273cc,"FUN_000273cc",10,0x000f930c,"nrf_sdh_evts_poll",0.111375426,0.884865652,23.151333459,24.423210600
0x000273cc,"FUN_000273cc",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.111208338,0.884865652,23.151333459,24.478583622
0x000273cc,"FUN_000273cc",12,0x000f9774,"nrf_crypto_internal_swap_endian",0.122351766,0.660076190,23.151333459,26.570915745
0x000273e6,"FUN_000273e6",1,0x000f8682,"nrf_atomic_u32_fetch_or",0.668455821,14.496593266,23.151333459,21.597634049
0x000273e6,"FUN_000273e6",2,0x000f869a,"nrf_atomic_u32_and",0.668455821,14.496593266,23.151333459,21.597634049
0x000273e6,"FUN_000273e6",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.704486668,14.041738808,23.151333459,20.043934639
0x000273e6,"FUN_000273e6",4,0x000fc910,"PkaSetRegsSizesTab",0.228034406,5.370546716,23.151333459,22.442562969
0x000273e6,"FUN_000273e6",5,0x000fd918,"strlen",0.224743811,5.370546716,23.151333459,22.927287501
0x000273e6,"FUN_000273e6",6,0x000fd908,"memset",0.145559728,2.889212408,23.151333459,20.537093130
0x000273e6,"FUN_000273e6",7,0x000fd808,"SaSi_HalWaitInterrupt",0.069815700,1.753831909,23.151333459,23.331570503
0x000273e6,"FUN_000273e6",8,0x000f82bc,"Reset_Handler",0.145978816,1.096321083,23.151333459,26.461217820
0x000273e6,"FUN_000273e6",9,0x000f9178,"sdh_state_observer_notify",0.111375426,0.884865652,23.151333459,24.423210600
0x000273e6,"FUN_000273e6",10,0x000f930c,"nrf_sdh_evts_poll",0.111375426,0.884865652,23.151333459,24.423210600
0x000273e6,"FUN_000273e6",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.111208338,0.884865652,23.151333459,24.478583622
0x000273e6,"FUN_000273e6",12,0x000f9774,"nrf_crypto_internal_swap_endian",0.122351766,0.660076190,23.151333459,26.570915745
0x00027400,"FUN_00027400",1,0x000f8682,"nrf_atomic_u32_fetch_or",0.646403582,13.705500159,24.340860077,21.597634049
0x00027400,"FUN_00027400",2,0x000f869a,"nrf_atomic_u32_and",0.646403582,13.705500159,24.340860077,21.597634049
0x00027400,"FUN_00027400",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.681245777,13.315220405,24.340860077,20.043934639
0x00027400,"FUN_00027400",4,0x000fd918,"strlen",0.284877547,6.225384721,24.340860077,22.927287501
0x00027400,"FUN_00027400",5,0x000fc910,"PkaSetRegsSizesTab",0.220511591,4.545762873,24.340860077,22.442562969
0x00027400,"FUN_00027400",6,0x000fd908,"memset",0.140757738,2.135180062,24.340860077,20.537093130
0x00027400,"FUN_00027400",7,0x000fc7c4,"PkaSetRegsMapTab",0.209587943,1.517756496,24.340860077,37.264814671
0x00027400,"FUN_00027400",8,0x000f82bc,"Reset_Handler",0.141163000,1.341307754,24.340860077,26.461217820
0x00027400,"FUN_00027400",9,0x000f9178,"sdh_state_observer_notify",0.107701170,1.171825880,24.340860077,24.423210600
0x00027400,"FUN_00027400",10,0x000f930c,"nrf_sdh_evts_poll",0.107701170,1.171825880,24.340860077,24.423210600
0x00027400,"FUN_00027400",11,0x000f9334,"SWI2_EGU2_IRQHandler",0.107539594,1.171825880,24.340860077,24.478583622
0x00027400,"FUN_00027400",12,0x000fc3b4,"verify_context_ecdsa_verify_secp256r1",0.054109357,1.013401329,24.340860077,20.594658968
0x0002741a,"FUN_0002741a",1,0x000f866c,"nrf_atomic_u32_fetch_store",0.359152572,5.384658992,54.540545592,20.043934639
0x0002741a,"FUN_0002741a",2,0x000f8682,"nrf_atomic_u32_fetch_or",0.340783777,5.287860982,54.540545592,21.597634049
0x0002741a,"FUN_0002741a",3,0x000f869a,"nrf_atomic_u32_and",0.340783777,5.287860982,54.540545592,21.597634049
0x0002741a,"FUN_0002741a",4,0x000fc910,"PkaSetRegsSizesTab",0.135524160,-2.128796744,54.540545592,22.442562969
0x0002741a,"FUN_0002741a",5,0x000fd918,"strlen",0.133568512,-2.128796744,54.540545592,22.927287501
0x0002741a,"FUN_0002741a",6,0x000fc7c4,"PkaSetRegsMapTab",0.098268010,-3.290372858,54.540545592,37.264814671
0x0002741a,"FUN_0002741a",7,0x000fa1b6,"pb_field_iter_find",0.095215745,-3.732692331,54.540545592,36.710176325
0x0002741a,"FUN_0002741a",8,0x000f853e,"nrf_atfifo_clear",0.107179824,-3.773960325,54.540545592,59.146581425
0x0002741a,"FUN_0002741a",9,0x000f96b4,"nrf_crypto_hash_finalize",0.087253713,-3.786145690,54.540545592,40.417589591
0x0002741a,"FUN_0002741a",10,0x000f8518,"nrf_atfifo_init",0.091025380,-3.788863959,54.540545592,40.348585297
0x0002741a,"FUN_0002741a",11,0x000fd908,"memset",0.086508261,-4.005711120,54.540545592,20.537093130
0x0002741a,"FUN_0002741a",12,0x000f82bc,"Reset_Handler",0.086757331,-4.053456275,54.540545592,26.461217820
0x00027444,"FUN_00027444",1,0x000f8682,"nrf_atomic_u32_fetch_or",0.475030109,8.993056108,30.986354056,21.597634049
0x00027444,"FUN_00027444",2,0x000f869a,"nrf_atomic_u32_and",0.475030109,8.993056108,30.986354056,21.597634049
0x00027444,"FUN_00027444",3,0x000f866c,"nrf_atomic_u32_fetch_store",0.500634997,8.818025366,30.986354056,20.043934639
0x00027444,"FUN_00027444",4,0x000fd918,"strlen",0.244053899,3.403254233,30.986354056,22.927287501
0x00027444,"FUN_00027444",5,0x000fc7c4,"PkaSetRegsMapTab",0.213510043,3.098219554,30.986354056,37.264814671
0x00027444,"FUN_00027444",6,0x000f975c,"nrf_crypto_internal_swap_endian_in_place",0.135022464,2.037913350,30.986354056,29.145400264
0x00027444,"FUN_00027444",7,0x000f9774,"nrf_crypto_internal_swap_endian",0.143226401,1.862882608,30.986354056,26.570915745
0x00027444,"FUN_00027444",8,0x000fc910,"PkaSetRegsSizesTab",0.188911741,1.744221697,30.986354056,22.442562969
0x00027444,"FUN_00027444",9,0x000fd908,"memset",0.170393911,0.987728895,30.986354056,20.537093130
0x00027444,"FUN_00027444",10,0x000f82bc,"Reset_Handler",0.120933997,0.880875815,30.986354056,26.461217820
0x00027444,"FUN_00027444",11,0x000f9544,"nrf_nvmc_write_words",0.124527329,0.467524067,30.986354056,37.394697243
0x00027444,"FUN_00027444",12,0x000fce84,"CRYS_COMMON_ReverseMemcpy32",0.145458460,0.160502586,30.986354056,43.234176672
0x0002746a,"FUN_0002746a",1,0x000f87d8,"init",0.197610290,5.048631902,11.680336096,10.611468972
0x0002746a,"FUN_0002746a",2,0x000f8944,"nrf_fstorage_sdh_req_handler",0.182700588,5.048631902,11.680336096,11.393174392
0x0002746a,"FUN_0002746a",3,0x000f9944,"ble_srv_is_notification_enabled",0.182697817,5.048631902,11.680336096,11.393337701
0x0002746a,"FUN_0002746a",4,0x000f8968,"uninit",0.000000000,3.382326221,11.680336096,11.866338467
0x0002746a,"FUN_0002746a",5,0x000f97b8,"__NVIC_SystemReset",0.000000000,3.382326221,11.680336096,11.873922398
0x0002746a,"FUN_0002746a",6,0x000f995c,"do_reset",0.000000000,3.382326221,11.680336096,11.873922398
0x0002746a,"FUN_0002746a",7,0x000f9980,"inactivity_timeout",0.000000000,3.382326221,11.680336096,11.281974576
0x0002746a,"FUN_0002746a",8,0x000faa5c,"pb_dec_fixed32",0.000000000,3.382326221,11.680336096,11.686790572
0x0002746a,"FUN_0002746a",9,0x000faa7c,"pb_dec_fixed64",0.000000000,3.382326221,11.680336096,11.686790572
0x0002746a,"FUN_0002746a",10,0x000fba2c,"nrf_dfu_bank_invalidate",0.000000000,3.382326221,11.680336096,11.537451209
0x0002746a,"FUN_0002746a",11,0x000fc2ec,"nrf_dfu_validation_activation_prepare",0.000000000,3.382326221,11.680336096,11.686790572
0x0002746a,"FUN_0002746a",12,0x000f9070,"cc310_bl_backend_disable",0.157714375,2.954365142,11.680336096,13.234035506
0x00027470,"FUN_00027470",1,0x000f8240,"_stack_init",1.000000000,8.379975367,8.379975367,8.379975367
0x00027470,"FUN_00027470",2,0x000fd92c,"_init",1.000000000,8.379975367,8.379975367,8.379975367
0x00027470,"FUN_00027470",3,0x000fd938,"_fini",1.000000000,8.379975367,8.379975367,8.379975367
0x00027470,"FUN_00027470",4,0x000f87e8,"wmap",0.440148133,6.121474264,8.379975367,8.228918894
0x00027470,"FUN_00027470",5,0x000f892e,"wmap",0.440148133,6.121474264,8.379975367,8.228918894
0x00027470,"FUN_00027470",6,0x000f99e8,"nrf_dfu_init_user",0.440148133,6.121474264,8.379975367,8.228918894
0x00027470,"FUN_00027470",7,0x000fba90,"nrf_dfu_softdevice_start_address",0.440148133,6.121474264,8.379975367,8.228918894
0x00027470,"FUN_00027470",8,0x000f87e4,"rmap",0.409546487,6.121474264,8.379975367,8.572937276
0x00027470,"FUN_00027470",9,0x000f892a,"rmap",0.409546487,6.121474264,8.379975367,8.572937276
0x00027470,"FUN_00027470",10,0x000f9300,"nrf_sdh_is_enabled",0.409546487,6.121474264,8.379975367,8.572937276
0x00027470,"FUN_00027470",11,0x000fbf18,"nrf_dfu_validation_init_cmd_present",0.409546487,6.121474264,8.379975367,8.572937276
0x00027470,"FUN_00027470",12,0x000f9010,"cc310_bl_backend_uninit",0.784445436,4.669540501,8.379975367,9.861522050
0x00027484,"FUN_00027484",1,0x000f87e8,"wmap",1.000000000,8.228918894,8.228918894,8.228918894
0x00027484,"FUN_00027484",2,0x000f892e,"wmap",1.000000000,8.228918894,8.228918894,8.228918894
0x00027484,"FUN_00027484",3,0x000f99e8,"nrf_dfu_init_user",1.000000000,8.228918894,8.228918894,8.228918894
0x00027484,"FUN_00027484",4,0x000fba90,"nrf_dfu_softdevice_start_address",1.000000000,8.228918894,8.228918894,8.228918894
0x00027484,"FUN_00027484",5,0x000f8240,"_stack_init",0.440148133,6.121474264,8.228918894,8.379975367
