openjdk version "21.0.12" 2026-07-21 LTS
OpenJDK Runtime Environment Temurin-21.0.12+8 (build 21.0.12+8-LTS)
OpenJDK 64-Bit Server VM Temurin-21.0.12+8 (build 21.0.12+8-LTS, mixed mode)
INFO  Using log config file: jar:file:/var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Framework/Generic/lib/Generic.jar!/generic.log4j.xml (LoggingInitialization)  
INFO  Using log file: /var/home/kalani/.config/ghidra/ghidra_12.1.2_PUBLIC/application.log (LoggingInitialization)  
INFO  Loading user preferences: /var/home/kalani/.config/ghidra/ghidra_12.1.2_PUBLIC/preferences (Preferences)  
INFO  Searching for classes... (ClassSearcher)  
INFO  Class search complete (13444 ms) (ClassSearcher)  
INFO  Initializing SSL Context (DefaultSSLContextInitializer)  
INFO  Initializing Random Number Generator... (SecureRandomFactory)  
INFO  Random Number Generator initialization complete: NativePRNGNonBlocking (SecureRandomFactory)  
INFO  Trust manager disabled, cacerts have not been set (DefaultTrustManagerFactory)  
INFO  Headless startup complete (38992 ms) (AnalyzeHeadless)  
INFO  Class searcher loaded 59 extension points (20 false positives) (ClassSearcher)  
INFO  HEADLESS Script Paths:
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/Decompiler/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/MicrosoftCodeAnalyzer/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/VersionTracking/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/DecompilerDependent/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/FileFormats/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/SwiftDemangler/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/WildcardAssembler/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/BytePatterns/ghidra_scripts
    /var/tmp/opencfw-apollo64.A58cAv/ghidra
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/GnuDemangler/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/PDB/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/BSim/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/PyGhidra/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Processors/JVM/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Processors/PIC/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Debug/Debugger-rmi-trace/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Processors/8051/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Debug/Debugger/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/SystemEmulation/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/FunctionID/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Processors/DATA/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Features/Base/ghidra_scripts
    /var/home/kalani/.local/opt/ghidra_12.1.2_PUBLIC/Ghidra/Processors/Atmel/ghidra_scripts (HeadlessAnalyzer)  
        uVar13 = in_fpscr & 0xfffffff;
        uVar10 = uVar13 | (uint)(fVar22 < 0.0) << 0x1f | (uint)(fVar22 == 0.0) << 0x1e;
        in_fpscr = uVar10 | (uint)NAN(fVar22) << 0x1c;
        bVar16 = (byte)(uVar10 >> 0x18);
        bVar17 = bVar16 >> 7;
        bVar19 = (bool)(bVar16 >> 6 & 1);
        bVar16 = (byte)(in_fpscr >> 0x1c) & 1;
        if (!bVar19 && bVar17 == bVar16) {
          fVar22 = *(float *)(iVar6 + 0x184);
          in_fpscr = uVar13 | (uint)(fVar22 < 0.0) << 0x1f | (uint)(fVar22 == 0.0) << 0x1e |
                     (uint)NAN(fVar22) << 0x1c;
          bVar16 = (byte)(in_fpscr >> 0x18);
          bVar17 = bVar16 >> 7;
          bVar19 = (bool)(bVar16 >> 6 & 1);
          bVar16 = bVar16 >> 4 & 1;
        }
        if (bVar19 || bVar17 != bVar16) goto LAB_0051e59c;
        if (*(int *)(iVar6 + 0x110) == 0) goto LAB_0051e59c;
        cVar2 = *(char *)(iVar6 + 0x2e2);
        uVar15 = 0;
        fVar27 = (float)*(undefined8 *)(iVar6 + 0x150);
        fVar39 = (float)((ulonglong)*(undefined8 *)(iVar6 + 0x150) >> 0x20);
        fVar31 = (float)*(undefined8 *)(iVar6 + 0x174);
        pfVar25 = (float *)((ulonglong)*(undefined8 *)(iVar6 + 0x174) >> 0x20);
        fVar40 = (float)*(undefined8 *)(iVar6 + 0x138);
        fVar20 = (float)((ulonglong)*(undefined8 *)(iVar6 + 0x138) >> 0x20);
        fVar22 = (float)*(undefined8 *)(iVar6 + 0x16c);
        fVar21 = (float)((ulonglong)*(undefined8 *)(iVar6 + 0x16c) >> 0x20);
        if ((cVar2 == '\0') || (*(int *)(iVar6 + 0x118) != 0)) {
          if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
            uVar15 = FUN_0052266e(1,0,1,0);
          }
          FUN_00516b34(fVar22,fVar21,fVar40,fVar20,fVar31,pfVar25,fVar27,fVar39);
LAB_0051e58c:
          if (-1 < (int)((uint)*(byte *)(*piVar4 + 0x7d) << 0x1b)) {
            FUN_005226b2(uVar15);
          }
          goto LAB_0051e59c;
        }
        if (cVar2 == '\x02') {
          local_2c8 = *DAT_0051e4a8;
          local_2c4 = (float *)DAT_0051e4a8[1];
          iVar6 = FUN_00522f50(fVar22,fVar21,fVar31,pfVar25,fVar40,fVar20,fVar27,fVar39,&local_2c8,
                               &local_2c4);
          if (iVar6 != 0) {
            iVar6 = *piVar4;
            fVar22 = (float)FUN_004397a8(*(float *)(iVar6 + 0xec) * *(float *)(iVar6 + 0xec) +
                                         *(float *)(iVar6 + 0xf0) * *(float *)(iVar6 + 0xf0));
            fVar21 = (float)FUN_004397a8(*(float *)(iVar6 + 0xf8) * *(float *)(iVar6 + 0xf8) +
                                         *(float *)(iVar6 + 0xfc) * *(float *)(iVar6 + 0xfc));
            uVar13 = in_fpscr & 0xfffffff;
            uVar10 = uVar13 | (uint)(ABS(fVar22) < DAT_0051e4a4) << 0x1f;
            in_fpscr = uVar10 | (uint)(NAN(ABS(fVar22)) || NAN(DAT_0051e4a4)) << 0x1c;
            bVar16 = (byte)(uVar10 >> 0x1f);
            bVar17 = (byte)(in_fpscr >> 0x1c) & 1;
            if (bVar16 != bVar17) {
              in_fpscr = uVar13 | (uint)(ABS(fVar21) < DAT_0051e4a4) << 0x1f |
                         (uint)(NAN(ABS(fVar21)) || NAN(DAT_0051e4a4)) << 0x1c;
              bVar17 = (byte)(in_fpscr >> 0x18);
              bVar16 = bVar17 >> 7;
              bVar17 = bVar17 >> 4 & 1;
            }
            if (bVar16 == bVar17) {
              FUN_00522622(1);
            }
            if ((int)((uint)*(byte *)(*piVar4 + 0x7d) << 0x1b) < 0) {
              FUN_00522fb4(local_2c8,local_2c4,*(float *)(*piVar4 + 0x2d8) * 0.5);
            }
            else {
              FUN_00523284();
            }
            if (bVar16 == bVar17) {
              FUN_00522622(0);
            }
          }
          goto LAB_0051e59c;
        }
        if (cVar2 == '\x01') {
          if (*(char *)(iVar6 + 0x2e4) == '\0') {
            if (*(int *)(iVar6 + 0x128) == 1) {
              local_28c = *(float *)(iVar6 + 0x138);
              local_288 = *(float *)(iVar6 + 0x13c);
              local_284 = *(float *)(iVar6 + 0x140);
              local_280 = *(float *)(iVar6 + 0x144);
              local_27c = *(float *)(iVar6 + 0x148);
              local_278 = *(float *)(iVar6 + 0x14c);
              local_274 = *(float *)(iVar6 + 0x150);
              local_270 = *(float *)(iVar6 + 0x154);
              local_26c = *(float *)(iVar6 + 0x158);
              local_268 = *(float *)(iVar6 + 0x15c);
              local_264 = *(float *)(iVar6 + 0x160);
              local_2b8 = *(float *)(iVar6 + 400);
              local_2b4 = *(float *)(iVar6 + 0x194);
              local_2b0 = *(float *)(iVar6 + 0x198);
              local_2ac = *(float *)(iVar6 + 0x19c);
              local_2a8 = *(float *)(iVar6 + 0x1a0);
              local_2a4 = *(float *)(iVar6 + 0x1a4);
              local_2a0 = *(float *)(iVar6 + 0x1a8);
              local_29c = *(float *)(iVar6 + 0x1ac);
              local_298 = *(float *)(iVar6 + 0x1b0);
              local_294 = *(float *)(iVar6 + 0x1b4);
              local_290 = *(float *)(iVar6 + 0x1b8);
              iVar6 = iVar6 + 0x1bc;
            }
            else {
              local_2b8 = *(float *)(iVar6 + 0x138);
              local_2b4 = *(float *)(iVar6 + 0x13c);
              local_2b0 = *(float *)(iVar6 + 0x140);
              local_2ac = *(float *)(iVar6 + 0x144);
              local_2a8 = *(float *)(iVar6 + 0x148);
              local_2a4 = *(float *)(iVar6 + 0x14c);
              local_2a0 = *(float *)(iVar6 + 0x150);
              local_29c = *(float *)(iVar6 + 0x154);
              local_298 = *(float *)(iVar6 + 0x158);
              local_294 = *(float *)(iVar6 + 0x15c);
              local_290 = *(float *)(iVar6 + 0x160);
              local_28c = *(float *)(iVar6 + 0x164);
              local_288 = *(float *)(iVar6 + 0x168);
              local_284 = *(float *)(iVar6 + 0x16c);
              local_280 = *(float *)(iVar6 + 0x170);
              local_27c = *(float *)(iVar6 + 0x174);
              local_278 = *(float *)(iVar6 + 0x178);
              local_274 = *(float *)(iVar6 + 0x17c);
              local_270 = *(float *)(iVar6 + 0x180);
              local_26c = *(float *)(iVar6 + 0x184);
              local_268 = *(float *)(iVar6 + 0x188);
              local_264 = *(float *)(iVar6 + 0x18c);
              iVar6 = iVar6 + 400;
            }
          }
          else {
            local_28c = *(float *)(iVar6 + 0x334);
            local_288 = *(float *)(iVar6 + 0x338);
            local_284 = *(float *)(iVar6 + 0x33c);
            local_280 = *(float *)(iVar6 + 0x340);
            local_27c = *(float *)(iVar6 + 0x344);
            local_278 = *(float *)(iVar6 + 0x348);
            local_274 = *(float *)(iVar6 + 0x34c);
            local_270 = *(float *)(iVar6 + 0x350);
            local_26c = *(float *)(iVar6 + 0x354);
            local_268 = *(float *)(iVar6 + 0x358);
            local_264 = *(float *)(iVar6 + 0x35c);
            local_2b8 = *(float *)(iVar6 + 0x308);
            local_2b4 = *(float *)(iVar6 + 0x30c);
            local_2b0 = *(float *)(iVar6 + 0x310);
            local_2ac = *(float *)(iVar6 + 0x314);
            local_2a8 = *(float *)(iVar6 + 0x318);
            local_2a4 = *(float *)(iVar6 + 0x31c);
            local_2a0 = *(float *)(iVar6 + 800);
            local_29c = *(float *)(iVar6 + 0x324);
            local_298 = *(float *)(iVar6 + 0x328);
            local_294 = *(float *)(iVar6 + 0x32c);
            local_290 = *(float *)(iVar6 + 0x330);
            iVar6 = iVar6 + 0x334;
          }
          iVar6 = FUN_005177a4(&local_2b8,&local_28c,iVar6);
          if ((((iVar6 != 1) || (iVar6 = FUN_005177a4(&local_2b0,&local_284), iVar6 != 1)) ||
              (iVar6 = FUN_005177a4(&local_2a8,&local_27c), iVar6 != 1)) ||
             (iVar6 = FUN_005177a4(&local_2a0,&local_274), iVar6 != 1)) {
            iVar6 = FUN_0051785c(&local_2b8,&local_284);
            if ((iVar6 != 0) || (iVar6 = FUN_0051785c(&local_28c,&local_2b8), iVar6 != 0))
            goto LAB_0051e3a0;
            iVar6 = FUN_0051785c(&local_2b8,&local_27c);
            fVar28 = local_27c;
            fVar23 = local_278;
            fVar26 = local_2a0;
            fVar32 = local_29c;
            fVar35 = local_2ac;
            fVar34 = local_2b0;
            fVar41 = local_288;
            fVar42 = local_28c;
            fVar30 = local_2b8;
            fVar33 = local_2b4;
            fVar24 = local_284;
            fVar29 = local_280;
            if ((iVar6 == 0) &&
               (iVar6 = FUN_0051785c(&local_28c,&local_2a0), fVar28 = local_27c, fVar23 = local_278,
               fVar26 = local_2a0, fVar32 = local_29c, fVar35 = local_2ac, fVar34 = local_2b0,
               fVar41 = local_288, fVar42 = local_28c, fVar30 = local_2b8, fVar33 = local_2b4,
               fVar24 = local_284, fVar29 = local_280, iVar6 == 0)) {
              in_fpscr = in_fpscr & 0xfffffff;
              if (local_280 <= local_2b4) {
                if (local_280 > local_278) goto LAB_0051e3a0;
              }
              else if (local_280 <= local_278) {
LAB_0051e3a0:
                fVar28 = local_284;
                fVar23 = local_280;
                fVar26 = local_2b8;
                fVar32 = local_2b4;
                fVar35 = local_2a4;
                fVar34 = local_2a8;
                fVar41 = local_270;
                fVar42 = local_274;
                fVar30 = local_2a0;
                fVar33 = local_29c;
                fVar24 = local_27c;
                fVar29 = local_278;
              }
            }
            local_2c0 = *local_2cc;
            local_2bc = local_2cc[1];
            local_2c8 = *DAT_0051e7bc;
            local_2c4 = (float *)DAT_0051e7bc[1];
            iVar6 = FUN_00522f50(fVar24,fVar29,fVar28,fVar23,fVar30,fVar33,fVar26,fVar32,&local_2c0,
                                 &local_2bc);
            iVar8 = FUN_00522f50(fVar42,fVar41,fVar24,fVar29,fVar30,fVar33,fVar34,fVar35,&local_2c8,
                                 &local_2c4);
            fVar28 = (float)FUN_00524218((local_2c8 - local_2c0) * (local_2c8 - local_2c0) +
                                         ((float)local_2c4 - local_2bc) *
                                         ((float)local_2c4 - local_2bc));
            iVar9 = *piVar4;
            in_fpscr = in_fpscr & 0xfffffff;
            if ((*(float *)(iVar9 + 0x2dc) * *(float *)(iVar9 + 0x2d8) < fVar28) ||
               (iVar8 == 0 || iVar6 == 0)) {
              fVar24 = fVar40;
              fVar29 = fVar20;
              fVar30 = fVar27;
              fVar33 = fVar39;
              if (-1 < (int)((uint)*(byte *)(iVar9 + 0x7d) << 0x1b)) {
                uVar15 = FUN_0052266e(1,0,1,0);
              }
            }
            else {
              fVar22 = local_2c0;
              fVar21 = local_2bc;
              fVar31 = local_2c8;
              pfVar25 = local_2c4;
              if (-1 < (int)((uint)*(byte *)(iVar9 + 0x7d) << 0x1b)) {
                uVar15 = FUN_0052266e(0,1,1,0);
                fVar22 = local_2c0;
                fVar21 = local_2bc;
                fVar31 = local_2c8;
                pfVar25 = local_2c4;
              }
            }
            FUN_00516b34(fVar22,fVar21,fVar24,fVar29,fVar31,pfVar25,fVar30,fVar33);
            goto LAB_0051e58c;
          }
          goto LAB_0051e59c;
        }
LAB_0051e51e:
        *(undefined4 *)(iVar6 + 0x114) = 0;
        *(undefined4 *)(iVar6 + 0x118) = 0;
        FUN_0051565c(0x1000000);
        iVar5 = *piVar4;
        *(undefined4 *)(iVar5 + 0x114) = 0;
        *(undefined4 *)(iVar5 + 0x118) = 0;
LAB_0051e538:
        FUN_0051565c(0x1000000);
        return 0x1000000;
      }
LAB_0051e59c:
      iVar6 = *piVar4;
      fVar22 = *(float *)(iVar6 + 0x184);
      uVar13 = in_fpscr & 0xfffffff | (uint)(fVar22 < 0.0) << 0x1f | (uint)(fVar22 == 0.0) << 0x1e;
      uVar10 = uVar13 | (uint)NAN(fVar22) << 0x1c;
      bVar16 = (byte)(uVar13 >> 0x18);
      if (!(bool)(bVar16 >> 6 & 1) && bVar16 >> 7 == ((byte)(uVar10 >> 0x1c) & 1)) {
        if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
          if (iVar7 == 0) {
            uVar13 = -(uint)(*(char *)(iVar6 + 0x1bf) == '\0') >> 0x1f;
          }
          else {
            uVar13 = 0;
          }
          uVar14 = FUN_0052266e(1,uVar13,1,0);
        }
        iVar6 = *piVar4;
        FUN_00516b34(*(undefined4 *)(iVar6 + 0x164),*(undefined4 *)(iVar6 + 0x168),
                     *(undefined4 *)(iVar6 + 0x16c),*(undefined4 *)(iVar6 + 0x170),
                     *(undefined4 *)(iVar6 + 0x174),*(undefined4 *)(iVar6 + 0x178),
                     *(undefined4 *)(iVar6 + 0x17c),*(undefined4 *)(iVar6 + 0x180));
        iVar6 = *piVar4;
        *(undefined4 *)(iVar6 + 0x184) = 0;
        if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
          FUN_005226b2(uVar14);
        }
      }
      iVar6 = *piVar4;
      fVar22 = *(float *)(iVar6 + 0x158);
      uVar10 = uVar10 & 0xfffffff | (uint)(fVar22 < 0.0) << 0x1f | (uint)(fVar22 == 0.0) << 0x1e;
      uVar13 = uVar10 | (uint)NAN(fVar22) << 0x1c;
      bVar16 = (byte)(uVar10 >> 0x18);
      if (!(bool)(bVar16 >> 6 & 1) && bVar16 >> 7 == ((byte)(uVar13 >> 0x1c) & 1)) {
        if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
          if (iVar7 == 0) {
            if (*(int *)(iVar6 + 0x128) == 1) {
              if (*(char *)(iVar6 + 0x1bf) == '\0') {
                uVar12 = 1;
                uVar10 = 1;
              }
              else {
                uVar12 = -(uint)(*(char *)(iVar6 + 0x2e0) == '\0') >> 0x1f;
                uVar10 = -(uint)(*(char *)(iVar6 + 0x2e1) == '\0') >> 0x1f;
              }
            }
            else {
              uVar12 = -(uint)(*(char *)(iVar6 + 0x1bf) == '\0') >> 0x1f;
              uVar10 = 0;
            }
          }
          else {
            uVar12 = 0;
            uVar10 = 0;
          }
          uVar14 = FUN_0052266e(1,uVar10,1,uVar12);
        }
        iVar6 = *piVar4;
        FUN_00516b34(*(undefined4 *)(iVar6 + 0x138),*(undefined4 *)(iVar6 + 0x13c),
                     *(undefined4 *)(iVar6 + 0x140),*(undefined4 *)(iVar6 + 0x144),
                     *(undefined4 *)(iVar6 + 0x148),*(undefined4 *)(iVar6 + 0x14c),
                     *(undefined4 *)(iVar6 + 0x150),*(undefined4 *)(iVar6 + 0x154));
        iVar6 = *piVar4;
        *(undefined4 *)(iVar6 + 0x158) = 0;
        if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
          FUN_005226b2(uVar14);
        }
      }
      iVar6 = *piVar4;
      if (*(int *)(iVar6 + 0x128) == 2) {
        if (*(int *)(iVar6 + 0x110) != 0) {
          cVar2 = *(char *)(iVar6 + 0x2e2);
          uVar15 = 0;
          fVar31 = (float)*(undefined8 *)(iVar6 + 0x17c);
          fVar27 = (float)((ulonglong)*(undefined8 *)(iVar6 + 0x17c) >> 0x20);
          fVar21 = (float)*(undefined8 *)(iVar6 + 0x148);
          pfVar11 = (float *)((ulonglong)*(undefined8 *)(iVar6 + 0x148) >> 0x20);
          fVar39 = (float)*(undefined8 *)(iVar6 + 0x164);
          fVar40 = (float)((ulonglong)*(undefined8 *)(iVar6 + 0x164) >> 0x20);
          fVar22 = (float)*(undefined8 *)(iVar6 + 0x140);
          pfVar25 = (float *)((ulonglong)*(undefined8 *)(iVar6 + 0x140) >> 0x20);
          if ((cVar2 == '\0') || (*(int *)(iVar6 + 0x118) != 0)) {
            if (-1 < (int)((uint)*(byte *)(iVar6 + 0x7d) << 0x1b)) {
              uVar15 = FUN_0052266e(1,0,1,0);
            }
            FUN_00516b34(fVar22,pfVar25,fVar39,fVar40,fVar21,pfVar11,fVar31,fVar27);
LAB_0051ea72:
            if (-1 < (int)((uint)*(byte *)(*piVar4 + 0x7d) << 0x1b)) {
              FUN_005226b2(uVar15);
            }
          }
          else if (cVar2 == '\x02') {
            local_2d0 = *DAT_0051f50c;
            local_2cc = (float *)DAT_0051f50c[1];
            iVar6 = FUN_00522f50(fVar22,pfVar25,fVar21,pfVar11,fVar39,fVar40,fVar31,fVar27,
